ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Expense Rate,Research and development expense rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Per Share Net profit before tax (Yuan ¥),Total Asset Growth Rate,Debt ratio %,Net worth/Assets,Net profit before tax/Paid-in capital,Total Asset Turnover,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Current Liability,Current Liabilities/Liability,Long-term Liability to Current Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Cash Turnover Rate,Current Liability to Liability,Cash Flow to Total Assets,CFO to Assets,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,Equity to Liability,Bankrupt?
0.515672988,0.55353249,0.576315649,1.777957957957958e-14,0.08076152304609219,2.2628484848484848e-13,0.0,0.181324007,0.181324007,0.181324007,0.220856576,0.174436996,0.7937937937937917,0.082625389,0.917374611,0.173312722,0.062968516,1.0787287287287287e-14,0.5905905905905906,0.018387097,1.852262695924765e-12,0.838645642,0.378650474,0.412427238,0.094895626,1.7471448704663214e-12,0.029454598,0.351939654,8.27915438950555e-13,0.325231691,1.5387009433962264e-12,2.84048e-14,1.6639200000000162e-14,1.7558600000000003e-14,0.325231691,0.60183459,0.595446145,0.011012457,0,0.807648243,3.3246812627291583e-13,0.046429742,0
0.438794911,0.482119494,0.481342684,2.1032232232232234e-14,2.380060120240481e-14,1.7274444444444445e-13,0.0,0.168260925,0.168260925,0.168260925,0.198260376,0.152444076,0.7497497497497472,0.161894972,0.838105028,0.155832893,0.047976012,0.4644644644644645,0.4544544544544545,0.019193548,3.5358068965517242e-12,0.771912058,0.252533369,0.345837845,0.074904814,4.896770984455959e-13,0.083821631,0.338915496,6.149511604439959e-13,0.487255919,2.440022117400419e-12,3.07535e-14,1.2860400000000128e-14,1.77684e-14,0.487255919,0.62595315,0.55551318,0.037580345,0,0.768486541,4.772928716904325e-13,0.022204139,0
0.486130746,0.545682512,0.537983832,1.933063063063063e-14,0.7244488977955912,1.9395858585858587e-13,0.0,0.175171716,0.175171716,0.175171716,0.218587501,0.173156587,0.053553553553544075,0.093055598,0.906944402,0.172158962,0.091454273,1.3006006006006006e-14,2.476226226226226e-14,0.024677419,1.1551246603970741e-12,0.773316118,0.244586644,0.302927369,0.056593233,4.484304663212436e-13,0.0690717,0.350594644,4.921597376387488e-13,0.692696532,1.0306252620545074e-12,1.17007e-14,0.9799999999999996,0.626,0.692696532,0.624399903,0.595021802,0.035278544,0,0.804662297,4.9589103869654276e-14,0.041002592,0
0.644371862,0.736480593,0.714170994,4.608098098098098e-14,3.132014028056112e-14,0.0,0.001417147,0.230584468,0.230584468,0.230584468,0.294790583,0.235143481,0.9479479479479473,0.013937177,0.986062823,0.234258352,0.076461769,4.321234234234235e-13,1.8946516516516516e-13,0.017741935,5.926656217345873e-14,0.936805967,0.763647662,0.732074532,0.638094094,1.9496860414507773e-11,0.01755835,0.525585583,1.3283148335015137e-14,0.96095178,0.0,4.5118900000000004e-14,3.7813700000000374e-14,1.0443970000000001e-13,0.96095178,0.722891551,0.671127268,0.003566067,0,0.900143313,1.8320661914460473e-13,0.236931561,0
0.503875591,0.565852595,0.552063815,1.3323123123123124e-14,0.43587174348697394,0.7676767676767677,0.195060229,0.18777127,0.18777127,0.187813409,0.22908197,0.184604956,0.8798798798798786,0.136741542,0.863258458,0.183523113,0.11994003,0.9469469469469469,4.437517517517518e-14,0.030322581,8.877425287356322e-13,0.827488536,0.438627642,0.544086671,0.233147281,1.5505047668393784e-12,0.08238926,0.337086821,7.457887991927346e-13,0.566946068,1.0290762054507338e-12,2.0249100000000003e-14,6.689400000000068e-15,2.38837e-14,0.566946068,0.723955092,0.548761987,0.023540797,0,0.813932766,2.0503849287169253e-13,0.026946853,0
0.477648321,0.537396424,0.531291825,1.4677377377377377e-14,0.6292585170340681,2.343666666666667e-13,0.028747849,0.16969365,0.16969365,0.16969365,0.215751158,0.17089704,0.5725725725725683,0.124346222,0.875653778,0.169911771,0.029985007,0.7037037037037037,0.8178178178178178,0.01483871,1.665114106583072e-12,0.739142026,0.079547264,0.114017131,0.012395862,1.3702113989637306e-13,0.049377761,0.346516605,3.7836478304742687e-13,0.368336056,4.487355974842768e-12,1.47994e-14,7.713000000000084e-16,0.0433,0.368336056,0.612164387,0.588311157,0.065004677,0,0.798124258,4.478974134419597e-12,0.029965386,0
0.503875591,0.549116877,0.555490123,1.476996996996997e-14,0.05440881763527054,3.616525252525253e-13,0.244660391,0.178922085,0.178922085,0.178922085,0.22114021,0.177073134,0.734734734734732,0.157874051,0.842125949,0.176087776,0.131934033,0.988988988988989,1.453933933933934e-14,0.038709677,1.484641065830721e-12,0.790231263,0.310410748,0.450889553,0.023454009,1.3461253886010363e-13,0.095540985,0.347297953,7.976392532795157e-13,0.571452851,1.299862893081761e-12,1.37956e-14,0.9679999999999995,0.203,0.571452851,0.636402264,0.598495439,0.032948072,0,0.804330076,4.802757637474591e-13,0.022861498,0
0.522985424,0.576101177,0.575298464,2.9308508508508506e-14,2.922755511022044e-14,1.9978765656565657e-11,0.00020245,0.291938814,0.291938814,0.291938814,0.251867259,0.200045191,0.7297297297297269,0.059799861,0.940200139,0.198868864,0.127436282,1.0137037037037037e-14,4.652574574574574e-13,0.025967742,1.423468129571578e-13,0.899329451,0.697621723,0.750132828,0.450537887,3.785158031088083e-12,0.065117377,0.393596436,6.221229061553986e-13,0.998555911,0.02620545073375262,2.4638200000000002e-14,1.3447300000000135e-14,4.03688e-14,0.998555911,0.589591087,0.671425953,0.013434653,0,0.821261403,6.021898167006171e-13,0.064505865,0
0.537951543,0.603739642,0.583328872,1.551081081081081e-14,0.10220440881763526,1.293060606060606e-13,0.164490333,0.225022123,0.225022123,0.225022123,0.250259998,0.205242148,0.07557557557556632,0.071016114,0.928983886,0.204336023,0.097451274,4.7471771771771775e-14,1.4213673673673673e-13,0.022903226,3.6933908045977013e-13,0.813064576,0.444394259,0.44639762,0.037504191,2.9936e-13,0.068563766,0.346150525,1.49270736629667e-13,0.893206908,0.0,1.9155400000000002e-14,9.679400000000095e-15,0.443,0.893206908,0.535136449,0.577588716,0.023842569,0,0.835885342,5.796638492871749e-13,0.054270477,0
0.486179496,0.550588748,0.54017881,3.1600400400400403e-14,0.0,4.030707070707071e-13,0.035428687,0.176772997,0.176772997,0.184990097,0.220762031,0.175190179,0.6046046046046006,0.127550866,0.872449134,0.17387829,0.107946027,1.0213513513513514e-14,1.7946946946946948e-14,0.028387097,4.788434691745037e-13,0.75637929,0.157159036,0.256901692,0.017377048,1.2870663212435234e-13,0.073926817,0.349803138,7.130589303733603e-13,0.543801132,2.2613077568134173e-12,0.8430000000000001,0.5239999999999951,0.17,0.543801132,0.641596043,0.60253965,0.044400282,0,0.805814016,1.3821262729124378e-12,0.029127422,0
0.560083849,0.614860445,0.60372611,2.081221221221221e-14,0.3637274549098196,0.0,0.182812026,0.19885382,0.19885382,0.19885382,0.244681857,0.199442645,0.6806806806806774,0.050246395,0.949753605,0.198469195,0.100449775,5.890940940940942e-14,2.779129129129129e-14,0.022419355,6.152447230929989e-13,0.820826189,0.359724863,0.361652617,0.178697621,2.8695297409326425e-12,0.033841022,0.372767506,2.475328960645812e-13,0.607531106,0.0,1.429e-14,4.8077000000000485e-15,1.98711e-14,0.607531106,0.664412578,0.619719031,0.014457556,0,0.844205315,5.809684317719002e-14,0.076565711,0
0.500219373,0.554459224,0.547192034,1.7073473473473472e-14,0.9048096192384769,6.182434343434344e-13,0.141613524,0.189625385,0.189625385,0.189625385,0.220194762,0.176319952,7.257257257257339e-16,0.123409015,0.876590985,0.174662544,0.109445277,0.8418418418418419,1.2419019019019017e-14,0.030806452,7.331474399164054e-13,0.788344431,0.386244309,0.507539959,0.095306293,4.546276683937824e-13,0.115051055,0.336235735,5.938391523713421e-13,0.881555798,2.2818176100628933e-13,2.22543e-14,7.260100000000072e-15,1.142e-14,0.881555798,0.677740148,0.54682766,0.035300019,0,0.80384991,2.0868054989816915e-13,0.030210776,0
0.622288305,0.70769734,0.689330264,2.4412112112112112e-14,1.3899298597194389e-14,5.242949494949495e-13,0.0,0.29088534,0.29088534,0.29088534,0.31634679,0.2546509,3.4500500500500857e-15,0.025455755,0.974544245,0.250486389,0.037481259,2.2454454454454454e-14,1.628098098098098e-14,0.013548387,1.1153807732497388e-12,0.807287829,0.233767739,0.233465389,0.063747949,3.4659904663212438e-12,0.009658087,0.333754381,4.681015136226034e-13,0.320608198,0.0,3.35846e-14,2.431770000000024e-14,2.41338e-14,0.320608198,0.645397094,0.558054085,0.006379559,0,0.875502669,2.1759195519348493e-13,0.143685343,0
0.564422561,0.635412124,0.62299909,0.9359359359359359,0.7114228456913827,4.5156060606060613e-13,0.011438405,0.264885593,0.264885593,0.264885593,0.282216129,0.228590796,0.9829829829829828,0.070834719,0.929165281,0.223610587,0.256371814,0.6786786786786787,3.465955955955956e-13,0.051451613,2.6146280041797287e-13,0.945421244,0.556154401,0.954259028,0.193236112,1.3902118134715027e-12,0.076122764,0.319873252,2.7450130171543898e-12,0.994980169,0.0,1.68988e-14,0.9849999999999998,0.9600000000000001,0.994980169,0.676095858,0.515396258,0.012332938,0,0.848012967,1.9042189409368829e-13,0.054397271,0
0.602690976,0.649040558,0.629851705,0.3233233233233233,0.0,3.1215252525252524e-13,0.253062051,0.180186254,0.180186254,0.180186254,0.242696417,0.209083377,3.9149149149149784e-16,0.061220788,0.938779212,0.198989518,0.131934033,0.40540540540540543,2.776097097097097e-13,0.028225806,5.976654127481713e-13,0.892884158,0.273139143,0.672588252,0.039378885,4.4279170984455965e-13,0.048532624,0.292033633,4.183058123107971e-12,0.725685381,0.0,2.4242000000000002e-14,0.9689999999999995,0.387,0.725685381,0.641868601,0.464255267,0.0111323,0,0.853509415,5.744409368635498e-14,0.063029779,0
0.501194365,0.558166158,0.544997056,1.0325125125125124e-14,0.13627254509018036,3.182141414141414e-13,0.343455815,0.183430955,0.183430955,0.183430955,0.225867448,0.18400241,0.042842842842833254,0.120325302,0.879674698,0.183010331,0.149925037,1.0175275275275276e-14,5.936876876876877e-14,0.041451613,8.871437826541274e-13,0.831087249,0.498309514,0.643484663,0.048416975,2.44000518134715e-13,0.108875451,0.362271475,7.57786175580222e-13,0.854729048,2.7885796645702305e-13,1.38806e-14,1.0283000000000108e-15,0.297,0.854729048,0.646437224,0.649342126,0.026354218,0,0.812765275,1.0847138492871804e-13,0.031073171,0
0.608102179,0.654001308,0.656887414,1.2072972972972973e-14,0.9118236472945892,1.9800000000000001e-13,0.130073894,0.185790738,0.185790738,0.185790738,0.252339983,0.204564284,0.9519519519519515,0.087583517,0.912416483,0.203619637,0.227886057,1.3885785785785786e-14,3.702972972972973e-14,0.044032258,3.3732121212121213e-13,0.818551721,0.393067782,0.51224216,0.295042526,1.956441450777202e-12,0.082630126,0.382490365,8.144842583249244e-13,0.881147503,1.9479182389937106e-13,0.9540000000000001,0.7579999999999975,1.62982e-14,0.881147503,0.646399659,0.685563984,0.025076589,0,0.858172321,7.635875763747532e-14,0.043693049,0
0.489689465,0.55892935,0.542909149,0.7937937937937938,0.0,2.6063232323232326e-13,0.065087559,0.191605916,0.191605916,0.191605916,0.234092843,0.18611132,0.545545545545541,0.178008888,0.821991112,0.185129327,0.052473763,0.07077077077077078,2.0370170170170172e-14,0.024354839,2.0316415778474398e-11,0.849675432,0.072677005,0.871845661,0.014171511,4.923170984455959e-14,0.158155973,0.351892227,2.5230698284561048e-12,0.847623598,3.2776939203354296e-13,6.49291e-14,0.509999999999995,0.278,0.847623598,0.638292043,0.629057287,0.028319778,0,0.812238251,2.6202297352342427e-12,0.019851931,0
0.486715741,0.548680768,0.539054553,0.948948948948949,0.2314629258517034,2.070919191919192e-13,0.131592266,0.170873541,0.170873541,0.170873541,0.220762031,0.175717406,0.7897897897897876,0.166943798,0.833056202,0.174692708,0.134932534,0.5035035035035035,2.0370170170170172e-14,0.040806452,1.5552367816091954e-12,0.775896717,0.270220416,0.615600751,0.004565633,1.54679792746114e-14,0.162186514,0.338641845,1.0941330978809283e-12,0.92686887,4.2821907756813417e-14,1.9449e-14,0.8399999999999983,0.039900000000000005,0.92686887,0.636504783,0.553765866,0.041126141,0,0.804583581,5.026140529531618e-13,0.021420477,0
0.47545459,0.545464457,0.532683763,0.8048048048048048,0.44188376753507014,1.7072424242424244e-13,0.0,0.1725591,0.1725591,0.1725591,0.219911128,0.17300595,0.7627627627627603,0.170420534,0.829579466,0.172008144,0.212893553,5.6002202202202205e-14,8.1102002002002e-14,0.060483871,7.67885893416928e-13,0.788307322,0.67579846,0.708025682,0.053464871,1.6634124352331607e-13,0.176652765,0.340943111,1.7067184661957618e-13,0.990299825,0.0,1.35092e-14,3.4216000000000365e-15,0.29100000000000004,0.990299825,0.609880361,0.566194746,0.038979464,0,0.802892914,6.653299389002105e-14,0.020906051,0
0.432847463,0.504415613,0.489533701,0.8738738738738738,0.0,1.0910202020202021e-13,0.0,0.175213855,0.175213855,0.175213855,0.200056727,0.154929577,3.8988988988989526e-16,0.198536748,0.801463252,0.153902421,0.323838081,1.3216316316316318e-14,4.559129429429429e-12,0.091935484,1.872957157784744e-14,0.832265654,0.67341322,0.965880099,0.027378759,7.288113989637306e-14,0.20654744,0.316584295,7.729507568113017e-13,0.997103763,0.0,1.35353e-14,0.9589999999999994,0.11,0.997103763,0.635865194,0.411047653,0.033441003,0,0.782446064,9.669327902240427e-14,0.017397352,0
0.519816702,0.484627126,0.502917715,4.275885885885886e-14,2.4991482965931865e-14,4.758050505050506e-13,0.0,0.143061818,0.143061818,0.143061818,0.205823958,0.173608496,0.4794794794794743,0.176890286,0.823109714,0.172649121,0.101949025,0.4914914914914915,2.4989389389389387e-14,0.036129032,6.49321421107628e-13,0.784128022,0.289193519,0.480867056,0.045345349,2.2298963730569948e-13,0.11158794,0.343727902,9.073796165489404e-13,0.597762921,1.2678943396226414e-12,1.61355e-14,0.9789999999999996,0.0426,0.597762921,0.57760903,0.582128052,0.036120778,0,0.760639179,1.4194908350305645e-14,0.020002589,1
0.544483986,0.609409071,0.594410836,0.9569569569569569,0.1533066132264529,5.414686868686869e-13,0.103249317,0.188656188,0.188656188,0.188656188,0.241656424,0.194245688,7.807807807807947e-17,0.108655561,0.891344439,0.193009577,0.151424288,0.2832832832832833,2.408068068068068e-14,0.033064516,3.405619122257054e-12,0.780909912,0.097803147,0.472498708,0.009373859,4.5673575129533683e-14,0.112626154,0.385544972,1.6709553985872855e-12,0.977646245,5.767473794549267e-14,1.4201e-14,0.24899999999999245,0.00797,0.977646245,0.644272104,0.724116989,0.037099749,0,0.834505436,4.56254276985748e-13,0.034736523,0
0.473699605,0.534997819,0.530328176,1.2235035035035035e-14,0.187374749498998,3.252848484848485e-13,0.0,0.199401627,0.199401627,0.199401627,0.217925688,0.167808993,0.5805805805805764,0.099071863,0.900928137,0.166797376,0.076461769,0.7877877877877878,1.999149149149149e-14,0.021612903,2.1656756530825496e-12,0.786974537,0.314601721,0.420047082,0.086898132,5.309222797927462e-13,0.089721704,0.350757314,6.562918264379415e-13,0.849634858,3.5757494758909854e-13,2.10653e-14,6.097700000000061e-15,1.1918e-14,0.849634858,0.616671283,0.597439078,0.033188577,0,0.79655894,5.847218940936923e-13,0.038355568,0
0.574708721,0.609463585,0.59815836,1.095015015015015e-14,0.2094188376753507,3.6367272727272726e-13,0.329992914,0.245543803,0.245543803,0.245543803,0.274558003,0.240942984,0.5765765765765724,0.096169544,0.903830456,0.240079934,0.104947526,0.6196196196196196,4.914584584584585e-14,0.027419355,1.062894984326019e-12,0.899982667,0.687948709,0.810841898,0.362149687,2.3900451813471502e-12,0.083026082,0.351715275,9.067937436932391e-13,0.808433446,2.2398123689727463e-13,2.9878400000000005e-14,1.5792300000000155e-14,3.6059800000000004e-14,0.808433446,0.630548337,0.599546884,0.015887324,0,0.84357736,9.233024439918626e-14,0.039586935,0
0.489006971,0.555658526,0.538786873,1.1343743743743745e-14,0.0,7.010797979797979e-13,0.119546513,0.172095571,0.172095571,0.172095571,0.221991113,0.176771861,0.6826826826826795,0.167639145,0.832360855,0.175778599,0.097451274,0.14114114114114115,2.0915385385385383e-13,0.033548387,6.399776384535005e-13,0.843478791,0.06546551,0.900671703,0.018533713,5.855461139896374e-14,0.173954074,0.340764555,2.396769323915237e-12,0.990932593,0.0,3.82691e-14,0.2229999999999922,0.21100000000000002,0.990932593,0.644952765,0.565202443,0.030170841,0,0.805890011,8.16870672097768e-14,0.021313815,0
0.538682787,0.597252508,0.597194711,0.934934934934935,0.032364729458917836,1.7981616161616162e-13,0.01973884,0.221903839,0.221903839,0.24073996,0.247234566,0.204112375,0.8458458458458442,0.084650966,0.915349034,0.1958525,0.08095952,2.18997997997998e-14,1.1207407407407407e-14,0.022580645,1.1777094043887149e-12,0.802576747,0.344824412,0.369583706,0.16702283,1.6088087046632125e-12,0.056735369,0.35453253,3.4212633703329967e-13,0.621875765,8.913860587002097e-13,2.0266e-14,9.452600000000094e-15,2.50568e-14,0.621875765,0.669825972,0.603420648,0.023786724,0,0.830444616,5.945782077393136e-13,0.045280861,0
0.527421635,0.591855648,0.583703624,1.6622022022022022e-14,0.6172344689378757,4.535808080808081e-13,0.0,0.18692849,0.18692849,0.18692849,0.233525574,0.18528282,1.5071071071071223e-15,0.116576473,0.883423527,0.184066058,0.047976012,0.3113113113113113,0.8098098098098098,0.016290323,1.8760239289446185e-12,0.88390367,0.470496071,0.568185001,0.424042325,8.64840756476684e-12,0.026542939,0.348057306,2.16840736629667e-12,0.205447219,1.7910147798742136e-12,6.08985e-14,4.102540000000041e-14,1.193555e-13,0.205447219,0.723069167,0.592740848,0.007145591,0,0.82366205,5.309098778004127e-13,0.032165035,0
0.485886998,0.558602268,0.540446491,1.6934534534534533e-14,0.0,3.172030303030303e-13,0.0,0.188234798,0.188234798,0.188234798,0.226056538,0.179859908,0.6976976976976946,0.154246153,0.845753847,0.178787422,0.031484258,0.04974974974974975,0.6516516516516516,0.015967742,5.404498641588297e-12,0.826922952,0.115686628,0.647000996,0.018276049,8.750362694300518e-14,0.114623664,0.337298371,2.324093743693239e-12,0.704475065,7.471137316561845e-13,8.978240000000001e-14,6.2519000000000604e-15,0.662,0.704475065,0.645477813,0.547862757,0.027604655,0,0.80939445,3.5731568228106273e-13,0.023487726,0
0.400867742,0.428696031,0.440655281,2.2467467467467467e-14,0.18036072144288576,3.576111111111111e-13,0.0,0.159327462,0.159327462,0.159327462,0.191547698,0.148150938,0.816816816816815,0.119629954,0.880370046,0.150674911,0.122938531,3.5058758758758756e-14,2.9078578578578575e-14,0.032419355,4.1272277951933123e-13,0.763449761,0.428748359,0.432750658,0.097218641,4.4471658031088085e-13,0.119995534,0.343919048,9.110353178607467e-14,0.948621651,1.278943396226415e-13,1.4923900000000003e-14,5.3745000000000545e-15,0.9430000000000001,0.948621651,0.650981347,0.577312795,0.043137537,0,0.739281727,6.714114052953226e-14,0.031269236,0
0.425681275,0.45055604,0.470314257,5.639449449449449e-14,0.0,7.717939393939394e-13,0.0,0.168766592,0.168766592,0.168766592,0.191736787,0.146192664,0.48648648648648135,0.119116002,0.880883998,0.145373652,0.07946027,2.6172602602602603e-13,1.6432432432432432e-14,0.022741935,4.417782654127482e-13,0.696862255,0.216292246,0.207213603,0.054252635,2.3753088082901556e-13,0.125393155,0.337180868,0.0,0.996041019,0.0,0.851,0.9519999999999994,0.658,0.996041019,0.634218957,0.551093722,0.092860744,0,0.739843159,5.0788187372709277e-14,0.031417176,0
0.485204504,0.523440907,0.533647412,0.9209209209209209,0.11723446893787574,1.868878787878788e-13,0.0,0.174413215,0.174413215,0.174413215,0.214049352,0.167733675,0.5645645645645602,0.080630045,0.919369955,0.166933112,0.149925037,0.994994994994995,1.552372372372372e-14,0.031935484,1.1132799373040754e-12,0.798726974,0.203983414,0.376680107,0.0244414,2.1142497409326423e-13,0.063230254,0.352965961,1.419502522704339e-12,0.727916874,3.2353763102725365e-13,0.866,0.4649999999999946,0.168,0.727916874,0.629853591,0.597477659,0.026025402,0,0.790683102,2.083563136456233e-13,0.047628193,0
0.552966412,0.624182294,0.612077734,0.5725725725725725,0.4529058116232465,1.0819262626262627e-12,0.0,0.261809448,0.261809448,0.261809448,0.270019854,0.216313926,1.0125125125125243e-15,0.06817426,0.93182574,0.212985446,0.292353823,1.8017117117117117e-14,1.232054054054054e-13,0.055322581,3.4661776384535006e-13,0.908981868,0.663218257,0.810179127,0.340562524,2.5635502590673576e-12,0.072733759,0.350015381,1.1912157416750756e-12,0.985788334,0.0,1.2782000000000001e-14,7.918000000000094e-16,1.54552e-14,0.985788334,0.741369965,0.585916669,0.013903194,0,0.840258807,8.428682281059149e-13,0.056560156,0
0.466728416,0.4900785,0.501097489,3.4297397397397394e-14,0.0,4.3034646464646463e-13,0.0,0.152205975,0.152205975,0.152205975,0.194005862,0.155456805,0.6736736736736704,0.218671584,0.781328416,0.156104366,0.089955022,1.3006006006006006e-14,0.6886886886886887,0.042903226,4.465746081504702e-12,0.676384901,0.195477948,0.239571138,0.007453902,2.5873678756476687e-14,0.158285426,0.34014812,1.6434954591321896e-13,0.690745123,2.8564971698113208e-12,1.0079100000000001e-14,0.8589999999999984,0.09090000000000001,0.690745123,0.639996451,0.561081789,0.101788194,0,0.767056514,8.13925356415487e-13,0.015431529,1
0.59771852,0.629252072,0.629369881,6.204324324324324e-14,1.57876753507014e-14,0.0,0.223808078,0.256921327,0.256921327,0.256921327,0.281270682,0.238231528,0.6666666666666633,0.060132418,0.939867582,0.237304879,0.116941529,0.001911911911911912,4.6571171171171174e-14,0.024677419,1.785559038662487e-13,0.89823135,0.778932497,0.74623761,0.769667883,6.462853575129534e-12,0.065152389,0.412252781,0.0,0.993724582,0.0,2.5983700000000003e-14,1.7813400000000175e-14,7.28864e-14,0.993724582,0.682683827,0.709856134,0.013513065,0,0.852900865,1.1119867617108056e-13,0.064141262,0
0.591722322,0.659398168,0.651319664,0.5405405405405406,0.3346693386773547,9.899979797979798e-13,0.041805851,0.225738486,0.225738486,0.225738486,0.279285242,0.223619794,0.8868868868868857,0.08081144,0.91918856,0.222539778,0.382308846,2.40992992992993e-14,1.1593573573573573e-13,0.079193548,6.751834900731452e-13,0.860161833,0.540415069,0.668017309,0.119066037,7.784492227979275e-13,0.083813409,0.349456347,8.895427850655904e-13,0.966166876,0.0,0.0683,0.5819999999999957,0.038200000000000005,0.966166876,0.631135134,0.588148613,0.019497874,0,0.861704768,4.685448065173163e-13,0.047509799,0
0.598254765,0.644134322,0.631457787,1.1123823823823824e-14,0.6382765531062125,6.364272727272728e-13,0.214090495,0.1972104,0.1972104,0.1972104,0.261416281,0.217594336,0.8598598598598585,0.108141609,0.891858391,0.21666541,0.203898051,0.9069069069069069,8.534264264264264e-14,0.044354839,3.477994775339603e-13,0.799212437,0.231829226,0.455371247,0.022604298,1.426496373056995e-13,0.086848504,0.349476929,1.3327565085771948e-12,0.75441166,0.0,0.909,0.45299999999999446,0.134,0.75441166,0.634409289,0.595796568,0.02964472,0,0.854756702,1.9997138492871896e-13,0.034906278,0
0.455369766,0.461731356,0.489319557,0.8338338338338338,0.0,3.071010101010101e-13,0.0,0.141081286,0.141081286,0.141081286,0.201569443,0.159674625,0.551551551551547,0.176285637,0.823714363,0.158894503,0.044977511,0.7057057057057057,0.3483483483483483,0.02016129,2.2863726227795193e-12,0.713295602,0.19461744,0.280278248,0.077229341,3.276843523316062e-13,0.129404925,0.345347997,3.604297679112008e-13,0.697838483,1.770306184486373e-12,2.36764e-14,6.786100000000067e-15,1.75651e-14,0.697838483,0.647014197,0.591270312,0.071383773,0,0.749403356,2.1889358452138718e-13,0.020085751,0
0.489738215,0.552769298,0.538786873,0.6386386386386387,0.0,4.636828282828283e-13,0.249822857,0.197968901,0.197968901,0.197968901,0.22530018,0.182571364,0.7777777777777756,0.153097318,0.846902682,0.180129704,0.500749625,3.153943943943944e-14,3.727965965965966e-13,0.135967742,2.280164054336468e-13,0.832234508,0.657494406,0.816056508,0.045229496,1.547638341968912e-13,0.1605783,0.345413784,5.766873864783047e-13,0.999525557,0.0,0.589,0.502999999999995,0.106,0.999525557,0.654372212,0.588166646,0.030726565,0,0.805891462,3.1812158859470793e-13,0.023687452,0
0.668112904,0.735608373,0.735585417,1.1274274274274273e-14,0.6773547094188377,0.0,0.024293957,0.192659391,0.192659391,0.192659391,0.269168951,0.215259471,7.056056056056141e-16,0.042597575,0.957402425,0.214327728,0.227886057,0.8068068068068068,8.042052052052052e-14,0.038225806,2.201485893416928e-13,0.945616281,0.650203622,0.856947041,0.39987633,4.738931606217616e-12,0.046023998,0.425911408,2.5109768920282545e-12,0.966563957,0.0,1.7637e-14,3.6448000000000375e-15,2.29939e-14,0.966563957,0.740151319,0.690525208,0.008231611,0,0.895351641,6.097932790224095e-14,0.089736721,0
0.47545459,0.548680768,0.531505969,1.262852852852853e-14,0.0,6.637030303030303e-13,0.0,0.213476044,0.213476044,0.213476044,0.226718351,0.178052271,0.39439439439438834,0.097046286,0.902953714,0.177120881,0.047976012,0.05545545545545546,1.3524574574574574e-13,0.018548387,1.9354111807732497e-12,0.942842945,0.04236941,0.913590185,0.002212918,1.8200932642487048e-14,0.066525677,0.401993767,6.500521493440969e-12,0.639789733,4.3327316561844863e-13,6.34357e-14,0.2549999999999925,0.00405,0.639789733,0.640913892,0.760203902,0.011238004,0,0.808818401,1.1668809572301546e-12,0.039211504,0
0.544435236,0.597088966,0.593554259,0.7247247247247247,0.6092184368737474,2.4244848484848484e-13,0.077943112,0.26581265,0.26581265,0.26581265,0.286943368,0.235444754,2.0459459459459673e-15,0.175680987,0.824319013,0.232539024,0.097451274,1.2126126126126126e-14,1.931001001001001e-14,0.031290323,2.222830721003135e-12,0.756459857,0.175026442,0.234274163,0.057285016,4.686215544041451e-13,0.066888604,0.350741428,4.932024217961655e-13,0.35522371,1.7374528301886793e-12,1.1517600000000001e-14,0.8909999999999988,0.803,0.35522371,0.649896448,0.621721255,0.043966775,0,0.826191277,1.6798527494908525e-12,0.020164293,0
0.614975869,0.673626254,0.655763156,1.0869169169169169e-14,0.06923847695390782,6.121828282828283e-13,0.162668286,0.204036914,0.204036914,0.204036914,0.274368914,0.228138887,2.9868868868869187e-15,0.120990416,0.879009584,0.226219742,0.188905547,0.8508508508508509,4.8615815815815817e-14,0.042096774,9.013722048066876e-13,0.87799895,0.550652394,0.685503204,0.328628337,2.5997060103626943e-12,0.069185718,0.361541779,1.1313164480322906e-12,0.535613292,8.48798427672956e-13,1.82985e-14,5.037200000000053e-15,2.43893e-14,0.535613292,0.738487366,0.646915337,0.015648344,0,0.859933443,1.5385712830957388e-13,0.030886161,0
0.471262126,0.539904056,0.525456395,2.34976976976977e-14,1.691052104208417e-14,5.293454545454546e-13,0.0,0.212591126,0.212591126,0.212591126,0.213860263,0.172328086,0.5985985985985945,0.094990477,0.905009523,0.171284217,0.100449775,0.8758758758758759,9.63985985985986e-14,0.02483871,5.898920585161964e-13,0.844621409,0.445745442,0.526048781,0.126877398,1.2030252849740932e-12,0.057643333,0.355212264,8.499433905146317e-13,0.564591886,8.482335429769393e-13,1.9940800000000002e-14,7.315700000000074e-15,1.32468e-14,0.564591886,0.541623777,0.610057879,0.016986168,0,0.799854587,4.470350305499027e-12,0.040115323,0
